Episode,Distance
2140,101.0
2141,130.0
2142,39.0
2143,78.0
2144,56.0
2145,106.0
2146,56.0
2147,125.0
2148,74.0
2149,78.0
2150,185.0
2151,101.0
2152,101.0
2153,63.0
2154,168.0
2155,120.0
2156,129.0
2157,99.0
2158,99.0
2159,79.0
2160,101.0
2161,158.0
2162,75.0
2163,61.0
2164,75.0
2165,101.0
2166,83.0
2167,113.0
2168,196.0
2169,84.0
2170,115.0
2171,152.0
2172,99.0
2173,136.0
2174,118.0
2175,44.0
2176,105.0
2177,44.0
2178,91.0
2179,69.0
2180,104.0
2181,39.0
2182,41.0
2183,115.0
2184,117.0
2185,106.0
2186,97.0
2187,94.0
2188,155.0
2189,99.0
2190,75.0
2191,89.0
2192,110.0
2193,101.0
2194,75.0
2195,97.0
2196,95.0
2197,75.0
2198,99.0
2199,178.0
2200,108.0
2201,39.0
2202,65.0
2203,151.0
2204,136.0
2205,58.0
2206,75.0
2207,199.0
2208,92.0
2209,131.0
2210,62.0
2211,75.0
2212,79.0
2213,86.0
2214,83.0
2215,165.0
2216,146.0
2217,63.0
2218,58.0
2219,41.0
2220,152.0
2221,120.0
2222,194.0
2223,130.0
2224,75.0
2225,79.0
2226,120.0
2227,79.0
2228,101.0
2229,58.0
2230,39.0
2231,83.0
2232,107.0
2233,151.0
2234,79.0
2235,173.0
2236,75.0
2237,179.0
2238,99.0
2239,90.0
2240,39.0
2241,101.0
2242,117.0
2243,77.0
2244,80.0
2245,39.0
2246,128.0
2247,58.0
2248,168.0
2249,63.0
2250,79.0
2251,75.0
2252,53.0
2253,56.0
2254,101.0
2255,39.0
2256,53.0
2257,199.0
2258,92.0
2259,39.0
2260,40.0
2261,111.0
2262,197.0
2263,92.0
2264,81.0
2265,141.0
2266,92.0
2267,133.0
2268,102.0
2269,97.0
2270,177.0
2271,150.0
2272,136.0
2273,80.0
2274,111.0
2275,115.0
2276,120.0
2277,101.0
2278,101.0
2279,118.0
2280,113.0
2281,149.0
2282,113.0
2283,90.0
2284,99.0
2285,39.0
2286,94.0
2287,115.0
2288,92.0
2289,58.0
2290,99.0
2291,95.0
2292,82.0
2293,39.0
2294,99.0
2295,101.0
2296,149.0
2297,75.0
2298,101.0
2299,146.0
2300,75.0
2301,79.0
2302,142.0
2303,44.0
2304,98.0
2305,39.0
2306,97.0
2307,56.0
2308,102.0
2309,123.0
2310,65.0
2311,113.0
2312,81.0
2313,120.0
2314,55.0
2315,40.0
2316,99.0
2317,92.0
2318,146.0
2319,99.0
2320,83.0
2321,87.0
2322,147.0
2323,80.0
2324,178.0
2325,123.0
2326,94.0
2327,170.0
2328,120.0
2329,150.0
2330,39.0
2331,94.0
2332,108.0
2333,84.0
2334,99.0
2335,63.0
2336,94.0
2337,81.0
2338,81.0
2339,181.0
2340,100.0
2341,125.0
2342,99.0
2343,150.0
2344,42.0
2345,123.0
2346,113.0
2347,120.0
2348,120.0
2349,39.0
2350,46.0
2351,196.0
2352,99.0
2353,113.0
2354,153.0
2355,89.0
2356,165.0
2357,221.0
2358,39.0
2359,75.0
2360,94.0
2361,129.0
2362,78.0
2363,127.0
2364,117.0
2365,83.0
2366,39.0
2367,89.0
2368,110.0
2369,152.0
2370,40.0
2371,113.0
2372,120.0
2373,39.0
2374,149.0
2375,92.0
2376,99.0
2377,97.0
2378,122.0
2379,80.0
2380,165.0
2381,101.0
2382,95.0
2383,104.0
2384,99.0
2385,81.0
2386,39.0
2387,99.0
2388,99.0
2389,101.0
2390,120.0
2391,127.0
2392,39.0
2393,41.0
2394,130.0
2395,82.0
2396,150.0
2397,120.0
2398,120.0
2399,130.0
2400,128.0
2401,58.0
2402,74.0
2403,92.0
2404,167.0
2405,149.0
2406,120.0
2407,76.0
2408,195.0
2409,79.0
2410,99.0
2411,94.0
2412,39.0
2413,75.0
2414,137.0
2415,58.0
2416,101.0
2417,215.0
2418,99.0
2419,75.0
2420,101.0
2421,39.0
2422,118.0
2423,83.0
2424,99.0
2425,99.0
2426,99.0
2427,80.0
2428,76.0
2429,75.0
2430,58.0
2431,77.0
2432,149.0
2433,108.0
2434,102.0
2435,39.0
2436,101.0
2437,159.0
2438,92.0
2439,39.0
2440,150.0
2441,149.0
2442,83.0
2443,110.0
2444,113.0
2445,101.0
2446,111.0
2447,39.0
2448,92.0
2449,99.0
2450,101.0
2451,81.0
2452,51.0
2453,157.0
2454,99.0
2455,56.0
2456,99.0
2457,136.0
2458,39.0
2459,76.0
2460,99.0
2461,72.0
2462,120.0
2463,84.0
2464,172.0
2465,79.0
2466,131.0
2467,144.0
2468,39.0
2469,101.0
2470,75.0
2471,58.0
2472,77.0
2473,91.0
2474,147.0
2475,101.0
2476,92.0
2477,99.0
2478,40.0
2479,81.0
2480,41.0
2481,53.0
2482,101.0
2483,83.0
2484,142.0
2485,42.0
2486,152.0
2487,89.0
2488,94.0
2489,152.0
2490,113.0
2491,46.0
2492,146.0
2493,113.0
2494,149.0
2495,197.0
2496,56.0
2497,149.0
2498,150.0
2499,41.0
2500,58.0
2501,96.0
2502,126.0
2503,84.0
2504,65.0
2505,89.0
2506,61.0
2507,180.0
2508,99.0
2509,150.0
2510,92.0
2511,168.0
2512,150.0
2513,149.0
2514,104.0
2515,97.0
2516,101.0
2517,153.0
2518,101.0
2519,44.0
2520,128.0
2521,65.0
2522,101.0
2523,106.0
2524,145.0
2525,150.0
2526,102.0
2527,92.0
2528,99.0
2529,99.0
2530,120.0
2531,120.0
2532,39.0
2533,81.0
2534,56.0
2535,136.0
2536,39.0
2537,91.0
2538,296.0
2539,124.0
2540,58.0
2541,101.0
2542,108.0
2543,75.0
2544,97.0
2545,101.0
2546,174.0
2547,39.0
2548,82.0
2549,84.0
2550,101.0
2551,131.0
2552,101.0
2553,95.0
2554,72.0
2555,95.0
2556,75.0
2557,110.0
2558,150.0
2559,75.0
2560,111.0
2561,56.0
2562,89.0
2563,180.0
2564,152.0
2565,39.0
2566,78.0
2567,77.0
2568,77.0
2569,150.0
2570,58.0
2571,99.0
2572,101.0
2573,150.0
2574,80.0
2575,98.0
2576,39.0
2577,105.0
2578,58.0
2579,89.0
2580,63.0
2581,99.0
2582,99.0
2583,99.0
2584,56.0
2585,126.0
2586,143.0
2587,80.0
2588,123.0
2589,123.0
2590,99.0
2591,56.0
2592,153.0
2593,108.0
2594,128.0
2595,80.0
2596,82.0
2597,117.0
2598,83.0
2599,115.0
2600,115.0
2601,108.0
2602,56.0
2603,120.0
2604,84.0
2605,120.0
2606,120.0
2607,168.0
2608,84.0
2609,120.0
2610,101.0
2611,61.0
2612,165.0
2613,83.0
2614,139.0
2615,147.0
2616,112.0
2617,225.0
2618,39.0
2619,105.0
2620,39.0
2621,39.0
2622,150.0
2623,110.0
2624,97.0
2625,92.0
2626,150.0
2627,76.0
2628,150.0
2629,101.0
2630,125.0
2631,101.0
2632,39.0
2633,80.0
2634,97.0
2635,99.0
2636,162.0
2637,129.0
2638,84.0
2639,120.0
2640,56.0
2641,120.0
2642,95.0
2643,39.0
2644,150.0
2645,150.0
2646,56.0
2647,76.0
2648,41.0
2649,101.0
2650,129.0
2651,153.0
2652,117.0
2653,120.0
2654,216.0
2655,99.0
2656,99.0
2657,106.0
2658,120.0
2659,226.0
2660,150.0
2661,75.0
2662,79.0
2663,56.0
2664,99.0
2665,75.0
2666,120.0
2667,84.0
2668,79.0
2669,39.0
2670,56.0
2671,101.0
2672,197.0
2673,150.0
2674,110.0
2675,155.0
2676,106.0
2677,99.0
2678,110.0
2679,145.0
2680,80.0
2681,102.0
2682,99.0
2683,98.0
2684,75.0
2685,92.0
2686,108.0
2687,129.0
2688,39.0
2689,99.0
2690,148.0
2691,120.0
2692,132.0
2693,92.0
2694,99.0
2695,92.0
2696,117.0
2697,150.0
2698,39.0
2699,58.0
2700,89.0
2701,92.0
2702,94.0
2703,101.0
2704,113.0
2705,40.0
2706,101.0
2707,101.0
2708,86.0
2709,39.0
2710,117.0
2711,39.0
2712,92.0
2713,39.0
2714,75.0
2715,99.0
2716,104.0
2717,64.0
2718,108.0
2719,58.0
2720,39.0
2721,150.0
2722,95.0
2723,44.0
2724,39.0
2725,133.0
2726,106.0
2727,93.0
2728,200.0
2729,56.0
2730,146.0
2731,117.0
2732,165.0
2733,105.0
2734,60.0
2735,117.0
2736,99.0
2737,92.0
2738,99.0
2739,123.0
2740,116.0
2741,75.0
2742,40.0
2743,131.0
2744,97.0
2745,41.0
2746,92.0
2747,165.0
2748,99.0
2749,92.0
2750,120.0
2751,75.0
2752,39.0
2753,68.0
2754,39.0
2755,39.0
2756,129.0
2757,101.0
2758,99.0
2759,99.0
2760,101.0
2761,83.0
2762,39.0
2763,84.0
2764,129.0
2765,180.0
2766,120.0
2767,99.0
2768,75.0
2769,92.0
2770,89.0
2771,79.0
2772,79.0
2773,106.0
2774,75.0
2775,75.0
2776,165.0
2777,79.0
2778,39.0
2779,97.0
2780,106.0
2781,165.0
2782,101.0
2783,114.0
2784,101.0
2785,101.0
2786,101.0
2787,150.0
2788,110.0
2789,110.0
2790,101.0
2791,99.0
2792,153.0
2793,75.0
2794,120.0
2795,129.0
2796,96.0
2797,84.0
2798,120.0
2799,39.0
2800,125.0
2801,56.0
2802,120.0
2803,120.0
2804,58.0
2805,117.0
2806,58.0
2807,99.0
2808,120.0
2809,80.0
2810,59.0
2811,63.0
2812,56.0
2813,111.0
2814,99.0
2815,75.0
2816,92.0
2817,120.0
2818,108.0
2819,150.0
2820,49.0
2821,101.0
2822,95.0
2823,91.0
2824,104.0
2825,125.0
2826,134.0
2827,39.0
2828,104.0
2829,58.0
2830,92.0
2831,123.0
2832,125.0
2833,74.0
2834,89.0
2835,101.0
2836,99.0
2837,120.0
2838,39.0
2839,150.0
2840,99.0
2841,104.0
2842,99.0
2843,83.0
2844,86.0
2845,92.0
2846,101.0
2847,75.0
2848,110.0
2849,59.0
2850,56.0
2851,177.0
2852,92.0
2853,58.0
2854,79.0
2855,58.0
2856,99.0
2857,99.0
2858,39.0
2859,99.0
2860,92.0
2861,75.0
2862,58.0
2863,75.0
2864,108.0
2865,58.0
2866,84.0
2867,95.0
2868,108.0
2869,150.0
2870,153.0
2871,125.0
2872,56.0
2873,97.0
2874,94.0
2875,102.0
2876,79.0
2877,101.0
2878,101.0
2879,41.0
2880,90.0
2881,79.0
2882,85.0
2883,56.0
2884,84.0
2885,120.0
2886,117.0
2887,99.0
2888,89.0
2889,75.0
2890,41.0
2891,110.0
2892,99.0
2893,99.0
2894,39.0
2895,101.0
2896,120.0
2897,89.0
2898,112.0
2899,81.0
2900,81.0
2901,153.0
2902,120.0
2903,40.0
2904,112.0
2905,92.0
2906,101.0
2907,99.0
2908,149.0
2909,101.0
2910,92.0
2911,99.0
2912,75.0
2913,110.0
2914,180.0
2915,103.0
2916,120.0
2917,131.0
2918,112.0
2919,135.0
2920,92.0
2921,92.0
2922,56.0
2923,40.0
2924,117.0
2925,150.0
2926,149.0
2927,99.0
2928,120.0
2929,172.0
2930,92.0
2931,107.0
2932,92.0
2933,72.0
2934,75.0
2935,123.0
2936,75.0
2937,150.0
2938,101.0
2939,101.0
2940,101.0
2941,63.0
2942,123.0
2943,92.0
2944,99.0
2945,120.0
2946,123.0
2947,99.0
2948,124.0
2949,75.0
2950,79.0
2951,99.0
2952,39.0
2953,39.0
2954,99.0
2955,117.0
2956,81.0
2957,123.0
2958,127.0
2959,104.0
2960,101.0
2961,39.0
2962,99.0
2963,87.0
2964,75.0
2965,110.0
2966,99.0
2967,39.0
2968,166.0
2969,154.0
2970,99.0
2971,83.0
2972,75.0
2973,39.0
2974,99.0
2975,81.0
2976,120.0
2977,39.0
2978,80.0
2979,96.0
2980,99.0
2981,80.0
2982,110.0
2983,150.0
2984,120.0
2985,56.0
2986,75.0
2987,92.0
2988,120.0
2989,75.0
2990,94.0
2991,108.0
2992,89.0
2993,39.0
2994,79.0
2995,79.0
2996,101.0
2997,84.0
2998,150.0
2999,39.0
3000,125.0
3001,75.0
3002,78.0
3003,102.0
3004,106.0
3005,79.0
3006,56.0
3007,92.0
3008,79.0
3009,120.0
3010,108.0
3011,81.0
3012,150.0
3013,39.0
3014,75.0
3015,101.0
3016,107.0
3017,99.0
3018,39.0
3019,99.0
3020,39.0
3021,99.0
3022,39.0
3023,120.0
3024,101.0
3025,86.0
3026,120.0
3027,99.0
3028,110.0
3029,90.0
3030,101.0
3031,75.0
3032,79.0
3033,75.0
3034,136.0
3035,120.0
3036,89.0
3037,46.0
3038,99.0
3039,92.0
3040,126.0
3041,39.0
3042,144.0
3043,99.0
3044,149.0
3045,120.0
3046,101.0
3047,110.0
3048,80.0
3049,63.0
3050,101.0
3051,112.0
3052,152.0
3053,75.0
3054,115.0
3055,40.0
3056,106.0
3057,79.0
3058,39.0
3059,79.0
3060,101.0
3061,99.0
3062,46.0
3063,105.0
3064,39.0
3065,101.0
3066,108.0
3067,75.0
3068,99.0
3069,39.0
3070,170.0
3071,99.0
3072,99.0
3073,58.0
3074,41.0
3075,101.0
3076,92.0
3077,120.0
3078,60.0
3079,58.0
3080,75.0
3081,39.0
3082,92.0
3083,94.0
3084,75.0
3085,99.0
3086,56.0
3087,99.0
3088,110.0
3089,99.0
3090,75.0
3091,45.0
3092,39.0
3093,79.0
3094,146.0
3095,79.0
3096,92.0
3097,39.0
3098,99.0
3099,117.0
3100,108.0
3101,160.0
3102,104.0
3103,149.0
3104,39.0
3105,86.0
3106,92.0
3107,99.0
3108,99.0
3109,106.0
3110,102.0
3111,177.0
3112,39.0
3113,81.0
3114,113.0
3115,56.0
3116,150.0
3117,39.0
3118,56.0
3119,146.0
3120,150.0
3121,63.0
3122,99.0
3123,149.0
3124,40.0
3125,39.0
3126,110.0
3127,120.0
3128,63.0
3129,75.0
3130,101.0
3131,153.0
3132,108.0
3133,104.0
3134,101.0
3135,75.0
3136,120.0
3137,58.0
3138,89.0
3139,180.0
3140,166.0
3141,99.0
3142,108.0
3143,56.0
3144,39.0
3145,84.0
3146,101.0
3147,108.0
3148,129.0
3149,99.0
3150,75.0
3151,92.0
3152,99.0
3153,120.0
3154,75.0
3155,168.0
3156,75.0
3157,145.0
3158,150.0
3159,39.0
3160,150.0
3161,147.0
3162,108.0
3163,125.0
3164,168.0
3165,101.0
3166,75.0
3167,150.0
3168,75.0
3169,56.0
3170,58.0
3171,58.0
3172,110.0
3173,120.0
3174,106.0
3175,195.0
3176,101.0
3177,82.0
3178,99.0
3179,39.0
3180,80.0
3181,99.0
3182,75.0
3183,120.0
3184,94.0
3185,84.0
3186,108.0
3187,113.0
3188,39.0
3189,150.0
3190,39.0
3191,92.0
3192,75.0
3193,60.0
3194,117.0
3195,150.0
3196,218.0
3197,39.0
3198,56.0
3199,120.0
3200,110.0
3201,99.0
3202,56.0
3203,144.0
3204,146.0
3205,99.0
3206,110.0
3207,110.0
3208,125.0
3209,120.0
3210,108.0
3211,75.0
3212,96.0
3213,99.0
3214,99.0
3215,75.0
3216,117.0
3217,75.0
3218,120.0
3219,105.0
3220,75.0
3221,94.0
3222,99.0
3223,39.0
3224,39.0
3225,101.0
3226,94.0
3227,75.0
3228,114.0
3229,58.0
3230,39.0
3231,39.0
3232,44.0
3233,94.0
3234,189.0
3235,89.0
3236,79.0
3237,108.0
3238,39.0
3239,39.0
3240,117.0
3241,165.0
3242,84.0
3243,39.0
3244,72.0
3245,150.0
3246,39.0
3247,108.0
3248,39.0
3249,99.0
3250,150.0
3251,101.0
3252,40.0
3253,39.0
3254,75.0
3255,59.0
3256,110.0
3257,56.0
3258,99.0
3259,39.0
3260,58.0
3261,39.0
3262,80.0
3263,56.0
3264,99.0
3265,79.0
3266,170.0
3267,94.0
3268,81.0
3269,120.0
3270,115.0
3271,117.0
3272,101.0
3273,146.0
3274,99.0
3275,39.0
3276,101.0
3277,120.0
3278,75.0
3279,147.0
3280,94.0
3281,39.0
3282,120.0
3283,110.0
3284,120.0
3285,110.0
3286,108.0
3287,39.0
3288,150.0
3289,72.0
3290,39.0
3291,99.0
3292,58.0
3293,92.0
3294,120.0
3295,58.0
3296,99.0
3297,72.0
3298,77.0
3299,108.0
3300,76.0
3301,77.0
3302,96.0
3303,79.0
3304,75.0
3305,94.0
3306,81.0
3307,39.0
3308,110.0
3309,39.0
3310,39.0
3311,92.0
3312,101.0
3313,120.0
3314,101.0
3315,150.0
3316,77.0
3317,92.0
3318,99.0
3319,70.0
3320,58.0
3321,101.0
3322,150.0
3323,41.0
3324,75.0
3325,99.0
3326,75.0
3327,99.0
3328,79.0
3329,146.0
3330,99.0
3331,41.0
3332,39.0
3333,81.0
3334,79.0
3335,150.0
3336,39.0
3337,39.0
3338,108.0
3339,151.0
3340,56.0
3341,125.0
3342,79.0
3343,92.0
3344,99.0
3345,83.0
3346,101.0
3347,120.0
3348,150.0
3349,108.0
3350,39.0
3351,39.0
3352,76.0
3353,44.0
3354,99.0
3355,118.0
3356,92.0
3357,92.0
3358,150.0
3359,56.0
3360,111.0
3361,99.0
3362,117.0
3363,110.0
3364,39.0
3365,150.0
3366,99.0
3367,99.0
3368,53.0
3369,110.0
3370,150.0
3371,79.0
3372,99.0
3373,56.0
3374,101.0
3375,150.0
3376,39.0
3377,79.0
3378,101.0
3379,111.0
3380,99.0
3381,101.0
3382,78.0
3383,92.0
3384,92.0
3385,39.0
3386,108.0
3387,40.0
3388,101.0
3389,99.0
3390,146.0
3391,39.0
3392,188.0
3393,92.0
3394,99.0
3395,99.0
3396,75.0
3397,120.0
3398,39.0
3399,132.0
3400,39.0
3401,113.0
3402,99.0
3403,39.0
3404,75.0
3405,120.0
3406,152.0
3407,120.0
3408,84.0
3409,120.0
3410,126.0
3411,75.0
3412,110.0
3413,81.0
3414,80.0
3415,99.0
3416,75.0
3417,101.0
3418,99.0
3419,56.0
3420,58.0
3421,110.0
3422,110.0
3423,120.0
3424,39.0
3425,92.0
3426,150.0
3427,136.0
3428,79.0
3429,108.0
3430,39.0
3431,101.0
3432,75.0
3433,101.0
3434,99.0
3435,99.0
3436,125.0
3437,99.0
3438,39.0
3439,89.0
3440,99.0
3441,92.0
3442,92.0
3443,92.0
3444,79.0
3445,186.0
3446,39.0
3447,97.0
3448,108.0
3449,99.0
3450,101.0
3451,99.0
3452,84.0
3453,39.0
3454,75.0
3455,94.0
3456,99.0
3457,58.0
3458,99.0
3459,65.0
3460,151.0
3461,75.0
3462,84.0
3463,110.0
3464,39.0
3465,146.0
3466,39.0
3467,94.0
3468,58.0
3469,101.0
3470,110.0
3471,39.0
3472,89.0
3473,41.0
3474,40.0
3475,58.0
3476,39.0
3477,39.0
3478,72.0
3479,99.0
3480,113.0
3481,92.0
3482,144.0
3483,101.0
3484,99.0
3485,39.0
3486,56.0
3487,84.0
3488,58.0
3489,41.0
3490,39.0
3491,104.0
3492,99.0
3493,84.0
3494,49.0
3495,79.0
3496,39.0
3497,110.0
3498,113.0
3499,39.0
3500,92.0
3501,104.0
3502,150.0
3503,120.0
3504,92.0
3505,99.0
3506,56.0
3507,101.0
3508,134.0
3509,99.0
3510,39.0
3511,101.0
3512,186.0
3513,39.0
3514,92.0
3515,92.0
3516,97.0
3517,106.0
3518,172.0
3519,59.0
3520,60.0
3521,110.0
3522,99.0
3523,120.0
3524,113.0
3525,39.0
3526,150.0
3527,56.0
3528,92.0
3529,58.0
3530,108.0
3531,39.0
3532,99.0
3533,58.0
3534,95.0
3535,92.0
3536,94.0
3537,99.0
3538,129.0
3539,101.0
3540,113.0
3541,39.0
3542,146.0
3543,39.0
3544,101.0
3545,99.0
3546,75.0
3547,101.0
3548,92.0
3549,99.0
3550,75.0
3551,110.0
3552,99.0
3553,110.0
3554,59.0
3555,79.0
3556,150.0
3557,99.0
3558,56.0
3559,150.0
3560,39.0
3561,75.0
3562,150.0
3563,83.0
3564,99.0
3565,39.0
3566,58.0
3567,79.0
3568,101.0
3569,75.0
3570,79.0
3571,92.0
3572,94.0
3573,99.0
3574,39.0
3575,99.0
3576,39.0
3577,94.0
3578,99.0
3579,77.0
3580,120.0
3581,99.0
3582,92.0
3583,154.0
3584,79.0
3585,39.0
3586,92.0
3587,101.0
3588,94.0
3589,126.0
3590,150.0
3591,75.0
3592,99.0
3593,39.0
3594,39.0
3595,99.0
3596,92.0
3597,92.0
3598,56.0
3599,110.0
3600,79.0
3601,123.0
3602,145.0
3603,92.0
3604,120.0
3605,39.0
3606,81.0
3607,150.0
3608,92.0
3609,84.0
3610,150.0
3611,129.0
3612,79.0
3613,39.0
3614,94.0
3615,39.0
3616,99.0
3617,101.0
3618,75.0
3619,99.0
3620,84.0
3621,150.0
3622,99.0
3623,56.0
3624,75.0
3625,108.0
3626,79.0
3627,152.0
3628,79.0
3629,39.0
3630,83.0
3631,92.0
3632,101.0
3633,101.0
3634,92.0
3635,39.0
3636,117.0
3637,99.0
3638,39.0
3639,101.0
3640,106.0
3641,110.0
3642,58.0
3643,168.0
3644,120.0
3645,39.0
3646,89.0
3647,146.0
3648,79.0
3649,99.0
3650,99.0
3651,39.0
3652,110.0
3653,101.0
3654,89.0
3655,130.0
3656,108.0
3657,92.0
3658,60.0
3659,58.0
3660,75.0
3661,108.0
3662,150.0
3663,39.0
3664,58.0
3665,165.0
3666,126.0
3667,39.0
3668,44.0
3669,39.0
3670,108.0
3671,83.0
3672,99.0
3673,39.0
3674,92.0
3675,63.0
3676,101.0
3677,120.0
3678,99.0
3679,150.0
3680,99.0
3681,39.0
3682,75.0
3683,101.0
3684,101.0
3685,56.0
3686,79.0
3687,99.0
3688,75.0
3689,75.0
3690,89.0
3691,99.0
3692,92.0
3693,58.0
3694,99.0
3695,108.0
3696,75.0
3697,56.0
3698,75.0
3699,75.0
3700,79.0
3701,165.0
3702,56.0
3703,90.0
3704,112.0
3705,75.0
3706,75.0
3707,101.0
3708,39.0
3709,94.0
3710,94.0
3711,99.0
3712,39.0
3713,101.0
3714,99.0
3715,92.0
3716,39.0
3717,56.0
3718,117.0
3719,58.0
3720,41.0
3721,84.0
3722,58.0
3723,110.0
3724,94.0
3725,99.0
3726,120.0
3727,39.0
3728,117.0
3729,75.0
3730,101.0
3731,39.0
3732,117.0
3733,99.0
3734,120.0
3735,163.0
3736,39.0
3737,99.0
3738,150.0
3739,39.0
3740,80.0
3741,99.0
3742,112.0
3743,120.0
3744,56.0
3745,39.0
3746,120.0
3747,108.0
3748,120.0
3749,99.0
3750,39.0
3751,39.0
3752,77.0
3753,39.0
3754,99.0
3755,84.0
3756,39.0
3757,150.0
3758,56.0
3759,110.0
3760,58.0
3761,83.0
3762,146.0
3763,75.0
3764,99.0
3765,39.0
3766,39.0
3767,108.0
3768,120.0
3769,39.0
3770,101.0
3771,99.0
3772,101.0
3773,39.0
3774,59.0
3775,63.0
3776,75.0
3777,70.0
3778,150.0
3779,77.0
3780,99.0
3781,146.0
3782,75.0
3783,150.0
3784,99.0
3785,58.0
3786,39.0
3787,79.0
3788,153.0
3789,104.0
3790,99.0
3791,150.0
3792,105.0
3793,75.0
3794,144.0
3795,79.0
3796,111.0
3797,101.0
3798,150.0
3799,39.0
3800,39.0
3801,99.0
3802,58.0
3803,101.0
3804,99.0
3805,39.0
3806,94.0
3807,101.0
3808,39.0
3809,92.0
3810,99.0
3811,152.0
3812,84.0
3813,56.0
3814,150.0
3815,80.0
3816,99.0
3817,99.0
3818,113.0
3819,92.0
3820,39.0
3821,101.0
3822,146.0
3823,39.0
3824,41.0
3825,84.0
3826,58.0
3827,117.0
3828,150.0
3829,75.0
3830,113.0
3831,39.0
3832,92.0
3833,58.0
3834,39.0
3835,101.0
3836,120.0
3837,92.0
3838,127.0
3839,120.0
3840,150.0
3841,39.0
3842,99.0
3843,99.0
3844,56.0
3845,99.0
3846,89.0
3847,94.0
3848,80.0
3849,94.0
3850,39.0
3851,99.0
3852,79.0
3853,41.0
3854,39.0
3855,99.0
3856,39.0
3857,92.0
3858,99.0
3859,92.0
3860,117.0
3861,150.0
3862,102.0
3863,120.0
3864,79.0
3865,101.0
3866,99.0
3867,75.0
3868,92.0
3869,99.0
3870,115.0
3871,92.0
3872,39.0
3873,101.0
3874,94.0
3875,110.0
3876,186.0
3877,99.0
3878,75.0
3879,92.0
3880,120.0
3881,56.0
3882,99.0
3883,58.0
3884,39.0
3885,39.0
3886,146.0
3887,92.0
3888,150.0
3889,99.0
3890,75.0
3891,120.0
3892,117.0
3893,150.0
3894,41.0
3895,94.0
3896,92.0
3897,99.0
3898,56.0
3899,39.0
3900,92.0
3901,180.0
3902,79.0
3903,84.0
3904,99.0
3905,120.0
3906,75.0
3907,150.0
3908,101.0
3909,39.0
3910,75.0
3911,92.0
3912,58.0
3913,58.0
3914,56.0
3915,56.0
3916,94.0
3917,58.0
3918,125.0
3919,150.0
3920,150.0
3921,40.0
3922,75.0
3923,99.0
3924,56.0
3925,120.0
3926,84.0
3927,98.0
3928,97.0
3929,79.0
3930,101.0
3931,79.0
3932,108.0
3933,91.0
3934,75.0
3935,79.0
3936,75.0
3937,110.0
3938,110.0
3939,58.0
3940,99.0
3941,39.0
3942,39.0
3943,39.0
3944,99.0
3945,79.0
3946,75.0
3947,99.0
3948,75.0
3949,97.0
3950,101.0
3951,94.0
3952,79.0
3953,94.0
3954,75.0
3955,92.0
3956,101.0
3957,99.0
3958,94.0
3959,75.0
3960,39.0
3961,39.0
3962,94.0
3963,39.0
3964,120.0
3965,108.0
3966,84.0
3967,117.0
3968,75.0
3969,39.0
3970,56.0
3971,123.0
3972,101.0
3973,108.0
3974,79.0
3975,113.0
3976,80.0
3977,92.0
3978,39.0
3979,117.0
3980,39.0
3981,186.0
3982,150.0
3983,92.0
3984,75.0
3985,75.0
3986,99.0
3987,60.0
3988,75.0
3989,99.0
3990,75.0
3991,79.0
3992,89.0
3993,108.0
3994,39.0
3995,175.0
3996,150.0
3997,110.0
3998,56.0
3999,146.0
4000,79.0
4001,150.0
4002,39.0
4003,39.0
4004,120.0
4005,108.0
4006,41.0
4007,120.0
4008,108.0
4009,99.0
4010,150.0
4011,39.0
4012,150.0
4013,56.0
4014,39.0
4015,99.0
4016,39.0
4017,39.0
4018,79.0
4019,99.0
4020,58.0
4021,56.0
4022,84.0
4023,101.0
4024,92.0
4025,58.0
4026,101.0
4027,94.0
4028,150.0
4029,75.0
4030,99.0
4031,39.0
4032,75.0
4033,108.0
4034,120.0
4035,58.0
4036,110.0
4037,39.0
4038,58.0
4039,75.0
4040,146.0
4041,58.0
4042,39.0
4043,75.0
4044,99.0
4045,79.0
4046,79.0
4047,92.0
4048,110.0
4049,58.0
4050,146.0
4051,95.0
4052,92.0
4053,99.0
4054,94.0
4055,92.0
4056,108.0
4057,150.0
4058,39.0
4059,84.0
4060,134.0
4061,160.0
4062,92.0
4063,56.0
4064,147.0
4065,150.0
4066,101.0
4067,99.0
4068,56.0
4069,94.0
4070,56.0
4071,79.0
4072,41.0
4073,79.0
4074,39.0
4075,79.0
4076,92.0
4077,99.0
4078,79.0
4079,92.0
4080,117.0
4081,39.0
4082,101.0
4083,92.0
4084,120.0
4085,120.0
4086,108.0
4087,92.0
4088,39.0
4089,101.0
4090,79.0
4091,99.0
4092,92.0
4093,92.0
4094,92.0
4095,84.0
4096,79.0
4097,92.0
4098,56.0
4099,120.0
4100,115.0
4101,79.0
4102,56.0
4103,39.0
4104,115.0
4105,94.0
4106,99.0
4107,92.0
4108,75.0
4109,150.0
4110,99.0
4111,99.0
4112,101.0
4113,79.0
4114,92.0
4115,92.0
4116,99.0
4117,92.0
4118,77.0
4119,99.0
4120,99.0
4121,39.0
4122,99.0
4123,99.0
4124,39.0
4125,120.0
4126,39.0
4127,101.0
4128,99.0
4129,110.0
4130,112.0
4131,99.0
4132,94.0
4133,39.0
4134,99.0
4135,92.0
4136,75.0
4137,39.0
